Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
94,3458,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7213 Thannas Way,78744,0428011624,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7585636423496,30.1779167364871
94,3459,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7214 Thannas Way,78744,0428011437,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7584653912091,30.178348869599
94,3460,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7215 Thannas Way,78744,0428011623,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7586769551958,30.1779612328126
94,3461,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7300 Thannas Way,78744,0428011438,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7585795079274,30.1783988552937
94,3462,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7301 Thannas Way,78744,0428011622,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7587758731234,30.1780161107438
94,3463,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7302 Thannas Way,78744,0428011439,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7587225322742,30.1784426840089
94,3464,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7303 Thannas Way,78744,0428011621,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7589128381821,30.1780627877297
94,3465,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7304 Thannas Way,78744,0428011440,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7588376156885,30.1784956042421
94,3466,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7306 Thannas Way,78744,0428011441,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7589580125249,30.1785558370404
94,3467,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7307 Thannas Way,78744,0428011619,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7591190654656,30.1781665236808
94,3468,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7308 Thannas Way,78744,0428011442,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7590955004681,30.1785995539943
94,3469,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7309 Thannas Way,78744,0428011618,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7592362032805,30.1781981699511
94,3470,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7311 Thannas Way,78744,0428011617,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7593559934249,30.1782562174302
94,3471,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7401 Thannas Way,78744,0428011615,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-20-2009,10-20-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7595900755828,30.1783553145903
94,3472,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7313 Thannas Way,78744,0428011616,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7594557224692,30.1783080032807
94,3473,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7403 Thannas Way,78744,0428011614,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7597279478825,30.1783845994556
94,3474,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7405 Thannas Way,78744,0428030643,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.759851962452,30.1784136055892
94,3475,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7407 Thannas Way,78744,0428030642,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7599763300987,30.1784305448312
94,3476,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7409 Thannas Way,78744,0428030641,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.760100537318,30.178452321275
94,3477,Meadow Lake Subdivision,Undisclosed,Austin Neighborhood Alliance for Habitat,7411 Thannas Way,78744,0428030640,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-19-2009,10-19-2019,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.7602195283933,30.1784619463881
95,3478,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,4714 Reyes Street,78721,0209191629,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-22-2013,03-22-2023,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.6876910158642,30.2743188557328
95,3479,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,1112 Mansell Avenue,78721,0209191628,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-22-2013,03-22-2023,10,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.6875921495356,30.2742940946262
97,3483,1004 Juniper Street,Undisclosed,Austin Revitalization Authority,1004 Juniper Street,78702,0208061324,1,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-10-2010,03-10-2011,1,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.72933284,30.27022101
98,3484,Riverchase Apartments,Riverchase Associates Ltd.,Unknown,2239 Cromwell Circle,78741,0307110310,3,Multifamily,Rental,Affordability Period Expired,284,56,0.0,0,0,0,0,0,0,0,0,56,0,0,,,0,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.7183836003216,30.2284044521964
99,3485,Woodland Heights Apartments,0,Texas Council for Foundation of Social Resources,8312 N IH 35,78753,0235160412,4,Multifamily,Rental,Affordability Period Expired,288,251,0.0,0,0,0,0,0,161,0,0,90,0,0,05-20-1997,05-20-2017,20,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.6965679429415,30.3466480249696
100,3486,Blunn Creek Apartments,Blunn Creek Ltd.,Unknown,701 Woodward Street,78704,0409000212,3,Multifamily,Rental,Affordability Period Expired,280,252,0.0,0,0,0,0,0,112,0,0,140,0,0,08-01-2001,08-01-2021,20,,,,,Yes,No,No,,,No,4% LIHTC,,,,,,,,,,-97.7529689819867,30.2257669971859
101,3487,Riverside Meadows Apartments,Riverside Meadows Ltd.,Unknown,1601 Montopolis Drive,78741,0308140309,3,Multifamily,Rental,Affordability Period Expired,240,240,0.0,0,0,0,0,0,240,0,0,0,0,0,12-01-2001,12-01-2021,20,,,,,Yes,No,No,,,No,4% LIHTC,,,,,,,,,,-97.7011665701446,30.2277182996685
102,3488,Rutland Place Apartments,San Antonio Alternative Housing Corporation No. 5,Unknown,1711 Rutland Drive,78758,0245110123,4,Multifamily,Rental,Affordability Period Expired,294,265,0.0,0,0,0,0,0,118,0,0,147,0,0,12-01-1998,12-01-2018,20,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.7117396890835,30.3752151221661
103,3489,Stony Creek Apartments,San Antonio Alternative Housing Corporation,San Antonio Alternative Housing Corporation,4911 Manchaca Road,78745,0411130212,5,Multifamily,Rental,Affordability Period Expired,132,119,0.0,0,0,0,0,0,53,0,0,66,0,0,10-01-1999,10-01-2019,20,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.7926596045586,30.2219647316627
103,3490,Wilshire West (fka Princeton Apartments.),San Antonio Alternative Housing Corporation,San Antonio Alternative Housing Corporation,4411 Airport Boulevard,78745,0218110101,9,Multifamily,Rental,Affordability Period Expired,90,81,0.0,0,0,0,0,0,36,0,0,45,0,0,10-01-1999,10-01-2019,20,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.7133740292986,30.3011693419415
104,3491,Trails at Vintage Creek (fka Village Green Apartments),Village Green Mutual Housing Corporation,Foundation Communities Inc.,7224 Northeast Drive,78723,0226220206,1,Multifamily,Rental,Affordability Period Expired,200,180,0.0,0,0,0,0,0,80,0,0,100,0,0,02-01-2000,02-01-2020,20,,,,,Yes,No,No,,,No,,,,,,,,,,,-97.6800899933422,30.3216138528759
105,3492,Ivy Condos - Acq of 10 Units (2/5/13),ESCT Austin Housing III Inc.,Easter Seals of Central Texas,3204 Manchaca Road,78704,0403101301,5,Multifamily,Rental,Project Completed,10,10,11.0,10,0,0,0,10,0,0,0,0,0,0,02-15-2013,02-15-2112,99,,,,RHDA,No,No,No,,,No,,0.0,0.0,0.0,0.0,0.0,624898.0,0.0,,0.0,-97.78266876,30.24027574
106,3493,Sheldon 230,KB Homes (a.k.a. KB Sheldon),KB Homes,8101 Salt Springs Drive,78744,0334000501,2,Single Family,Ownership,Affordability Period Expired,910,364,0.0,0,0,0,0,0,0,0,0,364,0,0,,,1,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.74549016,30.1587492
109,3496,Linden - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,1010 Linden Street,78702,0206130246,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-17-2016,08-17-2115,99,,,,OHDA,No,No,Yes,Community Land Trust,,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-97.70525554,30.26513573
111,3498,Villita Avenida 4-Home NC,Undisclosed,American Youthworks,6914 Villita Avenida,78741,0307171319,3,Single Family,Ownership,Affordability Period Expired,4,4,0.0,0,0,0,0,0,0,0,0,4,0,0,02-11-2015,02-11-2016,1,,,,OHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,102500.0,0.0,,0.0,-97.690387859024,30.2304012644928
112,3499,Thornbury Subdivision,KB Homes,KB Homes,Multiple Addresses,78754,0235430801,1,Single Family,Ownership,Affordability Period Expired,485,194,0.0,0,0,0,0,0,0,0,0,194,0,0,,,1,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.6139093,30.34426583
116,3501,St. James Apartments,Burlington Ventures Inc.,Burlington Ventures,5514 Roosevelt Avenue,78756,0228061501,7,Multifamily,Rental,Affordability Period Expired,9,2,0.0,0,0,0,0,0,0,0,0,2,0,0,02-15-2014,02-15-2019,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.73296995,30.32693838
117,3502,AHA! @ Briarcliff,Accessible Housing Austin!,Accessible Housing Austin!,1915 Briarcliff Blvd,78723,0222171506,1,Multifamily,Rental,Project Completed,27,27,27.0,0,0,0,0,27,0,0,0,0,0,0,09-09-2016,09-09-2115,99,,,,RHDA,No,No,Yes,,,No,,0.0,0.0,1344524.0,0.0,0.0,1204736.0,361676.0,,1706200.0,-97.688867,30.313928
118,3503,2201 SL Davis Avenue,Jim Rath Owner,Jim Rath Owner,2201 S L Davis Avenue,78702,0208112401,1,Single Family,Rental,Affordability Period Expired,2,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-05-2013,11-05-2018,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.716142,30.270998
119,3504,7th Street TOD,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,906 E 7th Street,78702,0206050219,1,Multifamily,Rental,Certified/Loan Executed,6,6,0.0,0,0,0,0,0,6,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.73262624,30.26650476
122,3507,Lakeside Engineering - Duplexes,Lakeside Engineering,Lakeside Engineering,1123 Walton Lane,78721,0204190506,3,Duplex,Rental,Affordability Period Expired,2,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-17-2015,04-17-2021,6,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.68731,30.25926
123,3508,The Pointe at Ben White,Ben White Senior Development LP,Ben White Senior Development LP,6934 E Ben White Boulevard,78741,0312160305,3,Multifamily,Rental,Affordability Period Expired,250,250,0.0,0,0,0,0,0,0,0,0,250,0,0,02-26-2016,02-26-2021,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.70358301,30.21631803
124,3509,Villages at Ben White,Ben White Senior Development LP,Ben White Senior Development LP,7000 E Ben White Boulevard,78741,0312160304,3,Multifamily,Rental,Affordability Period Expired,183,183,0.0,0,0,0,0,0,183,0,0,0,0,0,03-31-2016,03-31-2021,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.702241,30.217979
125,3510,Heights on Parmer,Pedcor Investments 2012-CXXX LP,Pedcor Investments 2012-CXXX LP,1500 Parmer Lane,78727,0252300716,7,Multifamily,Rental,Affordability Period Expired,252,252,0.0,0,0,0,0,0,252,0,0,0,0,0,10-06-2016,10-06-2021,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.6517323670586,30.3904719905596
126,3511,William Cannon Apartments,Pedcor Investments 2012-CXXX LP,Pedcor Investments 2012-CXXX LP,2112 William Cannon Drive,78744,0422030119,2,Multifamily,Rental,Affordability Period Expired,252,252,0.0,0,0,0,0,0,252,0,0,0,0,0,01-08-2016,01-08-2021,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.7613178962303,30.1878667909073
127,3512,The Paddock at Norwood,LDG Norwood LP,LDG Norwood,1044 Norwood Park Boulevard,78753,0231180607,4,Multifamily,Rental,Affordability Period Expired,228,228,0.0,0,0,0,0,0,228,0,0,0,0,0,07-14-2014,07-14-2019,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.6915523283137,30.3365467031889
128,3513,Rental - SF,Virginia Webb,Virginia Webb Owner,1616 Canterbury Street,78702,0202072501,3,Single Family,Rental,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-31-2013,07-31-2018,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.72795259,30.25637842
130,3515,ThinkEast PUD,ThinkEast Austin MGT,ThinkEast Austin MGT,Multiple Addresses,78721,0204190405,3,Multifamily,Rental,Certified/Loan Executed,597,270,0.0,0,0,0,0,0,269,0,0,1,0,0,,,0,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,-97.69109856,30.26269988
133,3518,Thornton Flats,PSW Real Estate,PSW Real Estate,2501 Thornton Road,78704,0403070811,5,Multifamily,Rental,Project Completed,105,11,0.0,0,0,0,0,0,11,0,0,0,0,0,06-22-2018,06-22-2058,40,,,,,No,No,Yes,,SMART - Greenfield Density Bonus,No,,,,,,,,,,,-97.77277233,30.24309617
134,3519,East 12th Street Homes,Butler Family Interests LLP,Butler Family Interests LLP,1101 E 12th Street,78702,0208060629,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-13-2015,07-13-2055,40,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.728743,30.272138
143,3525,The District at SoCO,District at SoCo LLC,District at SoCo LLC,501 E Oltorf Street,78704,0405000209,9,Multifamily,Rental,Affordability Period Expired,215,22,0.0,0,0,0,0,0,0,0,0,22,0,0,10-12-2012,10-12-2017,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.75096636,30.23706325
144,3526,Scenic Point Phase II,Austin Habitat for Humantiy,Austin Habitat for Humanity,7217 Boyle Drive,78724,0221330711,1,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-20-2019,09-20-2118,99,,,,OHDA,No,No,Yes,,,No,,0.0,460000.0,1020000.0,790000.0,0.0,288941.0,0.0,,1480000.0,-97.644389,30.306787
146,3528,WBP Apartments,AMTEX,AMTEX,1114 Wells Branch Parkway,78660,0270280607,7,Multifamily,Rental,Certified/Loan Executed,240,240,0.0,0,0,0,0,58,0,0,0,182,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.65996331,30.43953061
147,3529,Rio Lado Apartments,Fort Creek Housing LP,Fort Creek Housing LP,2989 E 51st Street,78723,0216200123,1,Multifamily,Rental,Certified/Loan Executed,128,121,0.0,0,0,0,0,45,76,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.68431885,30.29639437
148,3530,Springdale Apartments,Ryan Companies US Inc.,Ryan Companies US INC.,5605 Springdale Road,78723,0218240103,1,Multifamily,Rental,Affordability Period Expired,292,292,0.0,0,0,0,0,0,292,0,0,0,0,0,03-10-2017,03-10-2022,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.673175,30.299133
151,3533,Terrace at Oak Springs,Housing First Oak Springs LP,Austin Travis County Integral Care,3000 Oak Springs Drive,78702,0209150228,1,Multifamily,Rental,Project Completed,50,50,7.0,50,0,0,0,50,0,0,0,0,0,0,11-13-2019,11-13-2059,40,,,,RHDA,No,No,Yes,,,No,4% LIHTC,0.0,3888112.0,0.0,0.0,0.0,0.0,0.0,,3888112.0,-97.70056603,30.27352219
152,3534,Burnet Road Development,Fremont Holdings LLC,Fremont Holdings LLC,8528 Burnet Road,78757,0241061035,7,Multifamily,Rental,Under Construction,286,43,0.0,0,0,0,0,0,0,0,0,43,0,0,,,10,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.72844065,30.36743353
153,3535,Philips-Evans & Johnson,Phillips-Evans & Johnson,Philips-Evans & Johnson,1215 Arthur Stiles Road,78721,0205230501,3,ADU,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-15-2017,11-15-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.67720347,30.26172498
155,3537,10th Street Alley Flat,Clarskville Community Development Corporation,Clarksville Community Development Corporation,1817 W 10th Street,78703,0111040603,9,ADU,Rental,Project Completed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,09-25-2015,09-25-2114,99,,,,RHDA,No,No,Yes,,,No,,0.0,0.0,0.0,0.0,0.0,108200.0,0.0,,0.0,-97.7651196,30.28133403
156,3538,Harris Branch Senior Apartments,LDG Multifamily LLC,LDG Development LLC,12433 Dessau Road,78754,0251310240,1,Multifamily,Rental,Affordability Period Expired,216,216,0.0,0,0,0,0,0,216,0,0,0,0,0,06-27-2017,06-27-2022,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.646554,30.388891
157,3539,Urban Oaks,Ryan Companies US Inc.,Ryan Companies,6725 Circle S Road,78745,0422070204,2,Multifamily,Rental,Affordability Period Expired,194,194,0.0,0,0,0,0,0,194,0,0,0,0,0,10-13-2017,10-13-2022,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,-97.77785641,30.19084454
159,3540,Monarch at Lakeline Station,Mgroup Holdings,Mgroup,9821 N Lake Creek Parkway,78717,R573084,6,Multifamily,Rental,Certified/Loan Executed,141,141,0.0,0,0,14,0,56,71,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.79265,30.473827
160,3541,LaMadrid Apartments,LaMadrid Apartments LLC,LaMadrid Apartments LLC,11320 Manchaca Road,78748,0432210308,5,Multifamily,Rental,Project Completed,95,83,12.0,10,0,9,0,34,40,0,0,0,0,0,07-02-2018,07-02-2058,40,,,,RHDA,No,No,Yes,,,No,9% LIHTC,0.0,3300000.0,0.0,0.0,0.0,0.0,0.0,,3300000.0,-97.83384,30.156484
161,3542,Cardinal Point Apartments,Foundation Communities Inc.,Foundation Communities Inc.,11015 Four Points Drive,78730,0154300218,6,Multifamily,Rental,Project Completed,120,120,15.0,12,0,12,0,60,48,0,0,0,0,0,08-31-2015,08-31-2055,40,,,,RHDA,No,No,Yes,,,No,9% LIHTC,0.0,2575000.0,0.0,0.0,0.0,0.0,0.0,,2575000.0,-97.846806,30.399341
162,3543,Merritt Cornerstone Apartments,DDC Merritt Cornerstone Ltd.,DDC Merritt Cornerstone LTD,4500 W Howard Lane,78728,0267110909,7,Multifamily,Rental,Certified/Loan Executed,200,104,0.0,0,0,13,0,50,41,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.70932865,30.44519218
163,3544,Azul 620,Austin DMA Housing II LLC,Austin DMA Housing,11411 N Ranch Road 620,78726,0174230112,6,Multifamily,Rental,Certified/Loan Executed,120,110,0.0,0,0,11,0,44,55,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.825747,30.451621
164,3545,Linden - SF,Austin Housing Finance Corporation,American Youthworks,1018 Linden Street,78702,0206130242,3,Single Family,Ownership,Under Construction,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,,,99,,,,OHDA,No,No,Yes,Community Land Trust,,No,,0.0,0.0,0.0,0.0,0.0,158600.0,0.0,,0.0,-97.70504537,30.26568157
166,3547,Spire,Spire East 5th LP,Spire East 5th LLC,501 Waller Street,78702,0204060509,3,Multifamily,Rental,Certified/Loan Executed,264,66,0.0,0,0,13,26,27,0,0,0,0,0,0,,,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.730573,30.26371
169,3550,SAMdorosa,SAMdorosa Communities LLC,SAMdorosa LLC,6700 Manchaca Road,78745,0416180101,5,Multifamily,Rental,Affordability Period Expired,14,2,0.0,0,0,0,0,0,0,0,0,2,0,0,10-01-2018,10-01-2023,5,,,,,No,No,Yes,,,No,,,,,,,,,,,-97.80686954,30.20638764
170,3551,Texan West Campus,American Campus Communities,Cobalt Partners Ltd.,2616 Salado Street,78705,0215020116,9,Multifamily,Rental,Affordability Period Expired,62,6,0.0,0,0,0,0,0,0,0,0,6,0,0,09-02-2005,09-02-2021,16,Paid,37824.0,06-19-2005,,No,No,Yes,,University Neighborhood Overlay - By The Unit (Pre-2014),Yes,,,,,,,,,,,-97.745587,30.292265
171,3552,Quarters at Sterling,West Campus Partners III LP,Simmons Vedder & Company,709 W 22nd Street,78705,0212010901,9,Multifamily,Rental,Affordability Period Expired,100,10,0.0,0,0,0,0,0,0,0,0,10,0,0,08-15-2006,08-15-2021,15,Paid,45692.0,06-19-2005,,No,No,No,,University Neighborhood Overlay - By The Unit (Pre-2014),Yes,,,,,,,,,,,-97.7459643960633,30.2849862122157
172,3553,Rio West Student Living,WCSH L.P.,DMC & Sterling University Mgmnt,2704 Rio Grande Street,78705,0215020323,9,Multifamily,Rental,Affordability Period Expired,76,8,0.0,0,0,0,0,0,0,0,0,8,0,0,08-10-2006,08-10-2021,15,Paid,57766.0,07-24-2006,,No,No,Yes,,University Neighborhood Overlay - By The Unit (Pre-2014),Yes,,,,,,,,,,,-97.74454388,30.29296103
173,3554,Quarters at Cameron,West Campus Partners III LP,Simmons Vedder & Company,2707 Rio Grande Street,78705,0212010901,9,Multifamily,Rental,Affordability Period Expired,64,6,0.0,0,0,0,0,0,0,0,0,6,0,0,07-28-2006,07-28-2021,15,Paid,29988.0,08-01-2006,,No,No,Yes,,University Neighborhood Overlay - By The Unit (Pre-2014),Yes,,,,,,,,,,,-97.7439141695708,30.292392736346
174,3555,Quarters at Montgomery,West Campus Partners III LP,Simmons Vedder & Company,2700 Nueces Street,78705,0212010901,9,Multifamily,Rental,Affordability Period Expired,88,9,0.0,0,0,0,0,0,0,0,0,9,0,0,11-07-2008,11-07-2023,15,Paid,40925.0,08-01-2006,,No,No,Yes,,University Neighborhood Overlay - By The Unit (Pre-2014),Yes,,,,,,,,,,,-97.7432066152494,30.2920704003102
